dec,hd_name,hip_name,pl_astflag,pl_cbflag,pl_dens,pl_disc,pl_discmethod,pl_eqt,pl_facility,pl_hostname,pl_imgflag,pl_masse,pl_massj,pl_name,pl_omflag,pl_orbeccen,pl_orbper,pl_pnum,pl_rade,pl_radj,pl_ratdor,pl_rvflag,pl_telescope,pl_tranflag,ra,rowupdate,st_age,st_dist,st_mass,st_optmag,st_rad,st_teff,pl_pelink,pl_edelink
-39.422928,,,0,0,,2015,Imaging,,Cerro Tololo Inter-American Observatory,2MASS J02192210-3925225,1,4417.83700,13.90000,2MASS J02192210-3925225 b,0,,,1,16.141,1.440,,0,1.5 m CTIO Telescope,0,34.842106,2015-05-14,0.035,39.40,0.11,,0.28,3064.00,,
23.030941,,,0,0,,2010,Imaging,,Hubble Space Telescope,2MASS J04414489+2301513,1,2383.60000,7.50000,2MASS J04414489+2301513 b,0,,,1,,,,0,2.4 m Hubble Space Telescope,0,70.437073,2014-05-14,0.001,140.00,0.02,,,,http://exoplanet.eu/catalog/2m_044144_b/,
-39.548332,,,0,0,,2004,Imaging,1150,Paranal Observatory,2MASS J12073346-3932539,1,1271.00000,4.00000,2MASS J12073346-3932539 b,0,,,1,,,,0,8.2 m ESO VLT UT4 Yepun Telescope,0,181.889447,2014-05-14,0.008,52.40,0.02,20.150,,,http://exoplanet.eu/catalog/2m1207_b/,
46.066418,,,0,1,,2015,Eclipse Timing Variations,,Kepler,2MASS J19383260+4603591,0,603.87700,1.90000,2MASS J19383260+4603591 b,0,,416.00000000,1,,,,0,0.95 m Kepler Telescope,0,294.635865,2015-06-04,,,0.48,12.264,,,,
16.421759,,,0,0,,2009,Imaging,2075,W. M. Keck Observatory,2MASS J21402931+1625183 A,1,6657.48000,20.95000,2MASS J21402931+1625183 A b,0,0.260000,7336.50000000,1,10.310,0.920,,1,10 m Keck II Telescope,0,325.122159,2014-05-14,,25.00,0.08,,0.12,2300.00,http://exoplanet.eu/catalog/2m_2140+16_b/,
24.648064,HD 16232,HIP 12184,0,0,,2009,Radial Velocity,,Thueringer Landessternwarte Tautenburg,30 Ari B,0,,,30 Ari B b,0,0.289000,335.10000000,1,,,,1,2.0 m Alfred Jensch Telescope,1,39.240585,2014-05-14,0.910,39.43,1.16,,1.13,6300.00,http://exoplanet.eu/catalog/30_ari_b_b/,http://exoplanets.org/detail/30_Ari_B_b
64.327934,HD 73108,HIP 42527,0,0,,2006,Radial Velocity,,Thueringer Landessternwarte Tautenburg,4 UMa,0,,,4 UMa b,0,0.432000,269.30000000,1,,,,1,2.0 m Alfred Jensch Telescope,0,130.053406,2014-05-14,4.604,77.40,1.23,4.610,18.11,4415.00,http://exoplanet.eu/catalog/4_uma_b/,http://exoplanets.org/detail/4_UMa_b
65.563484,HD 170693,HIP 90344,0,0,,2008,Radial Velocity,,Thueringer Landessternwarte Tautenburg,42 Dra,0,,,42 Dra b,0,0.380000,479.10000000,1,,,,1,2.0 m Alfred Jensch Telescope,0,276.496399,2014-05-14,9.490,97.28,0.98,4.820,22.03,4200.00,http://exoplanet.eu/catalog/42_dra_b/,http://exoplanets.org/detail/42_Dra_b
40.430256,HD 95128,HIP 53721,0,0,,1996,Radial Velocity,,Lick Observatory,47 UMa,0,,,47 UMa b,0,0.032000,1078.00000000,3,,,,1,3.0 m C. Donald Shane Telescope,0,164.866562,2014-05-14,7.300,14.08,1.03,5.050,1.23,5892.00,http://exoplanet.eu/catalog/47_uma_b/,http://exoplanets.org/detail/47_UMa_b
40.430256,HD 95128,HIP 53721,0,0,,2001,Radial Velocity,,Lick Observatory,47 UMa,0,,,47 UMa c,0,0.098000,2391.00000000,3,,,,1,3.0 m C. Donald Shane Telescope,0,164.866562,2014-05-14,7.300,14.08,1.03,5.050,1.23,5892.00,http://exoplanet.eu/catalog/47_uma_c/,http://exoplanets.org/detail/47_UMa_c
40.430256,HD 95128,HIP 53721,0,0,,2009,Radial Velocity,,Lick Observatory,47 UMa,0,,,47 UMa d,0,0.160000,14002.00000000,3,,,,1,3.0 m C. Donald Shane Telescope,0,164.866562,2014-05-14,7.300,14.08,1.03,5.050,1.23,5892.00,http://exoplanet.eu/catalog/47_uma_d/,
-2.473548,HD 29391,HIP 21547,1,0,,2015,Imaging,700,Gemini Observatory,51 Eri,1,635.66000,2.00000,51 Eri b,0,,,1,,,,0,8.19 m Gemini South Telescope,0,69.400551,2015-08-14,0.020,29.40,1.75,5.230,,,,
20.768833,HD 217014,HIP 113357,0,0,,1995,Radial Velocity,,Haute-Provence Observatory,51 Peg,0,,,51 Peg b,0,0.013000,4.23078500,1,,,,1,1.93 m Telescope,0,344.366577,2014-05-14,4.000,15.36,1.12,5.500,1.20,5793.00,http://exoplanet.eu/catalog/51_peg_b/,http://exoplanets.org/detail/51_Peg_b
28.330818,HD 75732,HIP 43587,0,0,,1996,Radial Velocity,,Lick Observatory,55 Cnc,0,263.97850,0.83060,55 Cnc b,0,0.003400,14.65152000,5,,,,1,3.0 m C. Donald Shane Telescope,0,133.149216,2014-10-29,10.200,12.53,0.91,5.960,0.94,5196.00,http://exoplanet.eu/catalog/55_cnc_b/,http://exoplanets.org/detail/55_Cnc_b
28.330818,HD 75732,HIP 43587,0,0,,2004,Radial Velocity,,McDonald Observatory,55 Cnc,0,54.47380,0.17140,55 Cnc c,0,0.020000,44.41750000,5,,,,1,9.2 m Hobby-Eberly Telescope,0,133.149216,2014-10-29,10.200,12.53,0.91,5.960,0.94,5196.00,http://exoplanet.eu/catalog/55_cnc_c/,http://exoplanets.org/detail/55_Cnc_c
28.330818,HD 75732,HIP 43587,0,0,,2002,Radial Velocity,,Lick Observatory,55 Cnc,0,1232.49300,3.87800,55 Cnc d,0,0.019000,4825.00000000,5,,,,1,3.0 m C. Donald Shane Telescope,0,133.149216,2014-10-29,10.200,12.53,0.91,5.960,0.94,5196.00,http://exoplanet.eu/catalog/55_cnc_d/,http://exoplanets.org/detail/55_Cnc_d
28.330818,HD 75732,HIP 43587,0,0,,2004,Radial Velocity,,McDonald Observatory,55 Cnc,0,8.13928,0.02561,55 Cnc e,0,0.040000,0.73655150,5,,,,1,9.2 m Hobby-Eberly Telescope,1,133.149216,2014-10-29,10.200,12.53,0.91,5.960,0.94,5196.00,http://exoplanet.eu/catalog/55_cnc_e/,http://exoplanets.org/detail/55_Cnc_e
28.330818,HD 75732,HIP 43587,0,0,,2007,Radial Velocity,,Multiple Observatories,55 Cnc,0,44.81200,0.14100,55 Cnc f,0,0.305000,262.00000000,5,,,,1,Multiple Telescopes,0,133.149216,2014-10-29,10.200,12.53,0.91,5.960,0.94,5196.00,http://exoplanet.eu/catalog/55_cnc_f/,http://exoplanets.org/detail/55_Cnc_f
58.162632,HD 45410,HIP 31039,0,0,,2008,Radial Velocity,,Okayama Astrophysical Observatory,6 Lyn,0,,,6 Lyn b,0,0.125000,874.77400000,1,,,,1,1.88 m Telescope,0,97.696281,2015-09-03,,56.95,1.70,,5.20,4978.00,http://exoplanet.eu/catalog/6_lyn_b/,http://exoplanets.org/detail/6_Lyn_b
-18.311195,HD 115617,HIP 64924,0,0,,2009,Radial Velocity,,Multiple Observatories,61 Vir,0,,,61 Vir b,0,0.120000,4.21500000,3,,,,1,Multiple Telescopes,0,199.601318,2014-05-14,8.960,8.52,0.94,4.740,0.96,5577.00,http://exoplanet.eu/catalog/61_vir_b/,http://exoplanets.org/detail/61_Vir_b
-18.311195,HD 115617,HIP 64924,0,0,,2009,Radial Velocity,,Multiple Observatories,61 Vir,0,,,61 Vir c,0,0.140000,38.02100000,3,,,,1,Multiple Telescopes,0,199.601318,2014-05-14,8.960,8.52,0.94,4.740,0.96,5577.00,http://exoplanet.eu/catalog/61_vir_c/,http://exoplanets.org/detail/61_Vir_c
-18.311195,HD 115617,HIP 64924,0,0,,2009,Radial Velocity,,Multiple Observatories,61 Vir,0,,,61 Vir d,0,0.350000,123.01000000,3,,,,1,Multiple Telescopes,0,199.601318,2014-05-14,8.960,8.52,0.94,4.740,0.96,5577.00,http://exoplanet.eu/catalog/61_vir_d/,http://exoplanets.org/detail/61_Vir_d
-19.255878,HD 47205,HIP 31592,0,0,,2011,Radial Velocity,,Anglo-Australian Telescope,7 CMa,0,,,7 CMa b,0,0.220000,796.00000000,1,,,,1,3.9 m Anglo-Australian Telescope,0,99.170990,2015-10-22,,19.84,1.52,3.920,2.30,4792.00,http://exoplanet.eu/catalog/7_cma_b/,http://exoplanets.org/detail/7_CMa_b
13.778788,HD 117176,HIP 65721,0,0,,1996,Radial Velocity,,Lick Observatory,70 Vir,0,,,70 Vir b,0,0.399000,116.69260000,1,,,,1,3.0 m C. Donald Shane Telescope,0,202.107544,2015-04-24,7.770,18.11,1.09,4.980,1.94,5439.00,http://exoplanet.eu/catalog/70_vir_b/,http://exoplanets.org/detail/70_Vir_b
-1.034896,HD 15779,HIP 11791,0,0,,2012,Radial Velocity,,Okayama Astrophysical Observatory,75 Cet,0,,,75 Cet b,0,0.117000,691.90000000,1,,,,1,1.88 m Telescope,0,38.039253,2015-09-03,,81.50,2.49,5.350,10.50,4846.00,http://exoplanet.eu/catalog/75_cet_b/,http://exoplanets.org/detail/75_Cet_b
74.900925,HD 133086,HIP 73136,0,0,,2015,Radial Velocity,,Bohyunsan Optical Astronomical Observatory,8 UMi,0,,,8 UMi b,0,0.060000,93.40000000,1,,,,1,1.8 m Telescope,0,224.201477,2015-10-15,1.700,159.10,1.80,6.830,9.90,4847.40,,
-3.396175,HD 16400,HIP 12247,0,0,,2008,Radial Velocity,,Okayama Astrophysical Observatory,81 Cet,0,,,81 Cet b,0,0.206000,952.70000000,1,,,,1,1.88 m Telescope,0,39.424168,2014-05-14,,97.18,2.40,5.650,11.00,4785.00,http://exoplanet.eu/catalog/81_cet_b/,http://exoplanets.org/detail/81_Cet_b
-9.087737,HD 219449,HIP 114855,0,0,,2013,Radial Velocity,,Lick Observatory,91 Aqr,0,,,91 Aqr b,0,0.027000,181.40000000,1,,,,1,0.6 m Coude Auxiliary Telescope,0,348.972900,2014-05-14,3.560,45.52,1.40,4.250,11.00,4665.00,http://exoplanet.eu/catalog/91_aqr_b/,http://exoplanets.org/detail/91_Aqr_b
-58.054310,HD 44627,HIP 30034,0,0,,2005,Imaging,,Paranal Observatory,AB Pic,1,4290.50000,13.50000,AB Pic b,0,,,1,,,,0,8.2 m ESO VLT UT4 Yepun Telescope,0,94.803802,2014-05-14,0.030,45.52,,9.128,,,http://exoplanet.eu/catalog/ab_pic_b/,
14.689387,,HIP 104780,0,0,,2009,Radial Velocity,,McDonald Observatory,BD+14 4559,0,,,BD+14 4559 b,0,0.290000,268.94000000,1,,,,1,9.2 m Hobby-Eberly Telescope,0,318.399963,2014-05-14,,50.03,0.86,9.630,0.95,5008.00,http://exoplanet.eu/catalog/bd14_4559_b/,http://exoplanets.org/detail/BD_+14_4559_b
15.546930,,HIP 78407,0,0,,2013,Radial Velocity,,McDonald Observatory,BD+15 2940,0,,,BD+15 2940 b,0,0.260000,137.48000000,1,,,,1,9.2 m Hobby-Eberly Telescope,0,240.095566,2014-05-14,7.100,175.44,1.10,9.046,14.70,4796.00,http://exoplanet.eu/catalog/bd+15_2940_b/,
20.416334,,,0,0,,2010,Radial Velocity,,Multiple Observatories,BD+20 1790,0,,,BD+20 1790 b,0,0.220000,7.78287000,1,,,,1,Multiple Telescopes,0,110.931612,2015-03-26,0.058,25.40,0.63,,0.71,4410.00,,
19.891409,,,0,0,,2009,Radial Velocity,,McDonald Observatory,BD+20 2457,0,,,BD+20 2457 b,0,0.150000,379.63000000,2,,,,1,9.2 m Hobby-Eberly Telescope,0,154.186910,2014-05-14,,,2.80,9.750,49.00,4137.00,http://exoplanet.eu/catalog/bd20_2457_b/,http://exoplanets.org/detail/BD_+20_2457_b
19.891409,,,0,0,,2009,Radial Velocity,,McDonald Observatory,BD+20 2457,0,,,BD+20 2457 c,0,0.180000,621.99000000,2,,,,1,9.2 m Hobby-Eberly Telescope,0,154.186910,2014-05-14,,,2.80,9.750,49.00,4137.00,http://exoplanet.eu/catalog/bd20_2457_c/,http://exoplanets.org/detail/BD_+20_2457_c
21.005314,,,0,0,,2012,Radial Velocity,,McDonald Observatory,BD+20 274,0,,,BD+20 274 b,0,0.210000,578.20000000,1,,,,1,9.2 m Hobby-Eberly Telescope,0,25.920324,2015-09-18,,,0.80,9.360,17.30,4296.00,http://exoplanet.eu/catalog/bd+20_274_c/,
49.586960,,,0,0,,2011,Radial Velocity,,McDonald Observatory,BD+48 738,0,,,BD+48 738 b,0,0.200000,392.60000000,1,,,,1,9.2 m Hobby-Eberly Telescope,0,40.710224,2015-08-13,,,0.74,9.140,11.00,4414.00,http://exoplanet.eu/catalog/bd_+48_738_b/,http://exoplanets.org/detail/BD_+48_738_b
49.730011,,,0,0,,2015,Radial Velocity,,McDonald Observatory,BD+49 828,0,,,BD+49 828 b,0,0.350000,2590.00000000,1,,,,1,9.2 m Hobby-Eberly Telescope,0,45.640529,2015-02-05,2.340,,1.52,9.380,7.60,4943.00,http://exoplanet.eu/catalog/bd+49_828/,
-5.994844,,HIP 27803,0,0,,2013,Radial Velocity,,La Silla Observatory,BD-06 1339,0,,,BD-06 1339 b,0,0.000000,3.87280000,2,,,,1,3.6 m ESO Telescope,0,88.251183,2014-05-14,4.400,20.10,0.70,9.700,,4324.00,http://exoplanet.eu/catalog/bd-061339_b/,
-5.994844,,HIP 27803,0,0,,2013,Radial Velocity,,La Silla Observatory,BD-06 1339,0,,,BD-06 1339 c,0,0.310000,125.94000000,2,,,,1,3.6 m ESO Telescope,0,88.251183,2014-05-14,4.400,20.10,0.70,9.700,,4324.00,http://exoplanet.eu/catalog/bd-061339_c/,
-9.516680,,HIP 49067,0,0,,2009,Radial Velocity,,La Silla Observatory,BD-08 2823,0,,,BD-08 2823 b,0,0.150000,5.60000000,2,,,,1,3.6 m ESO Telescope,0,150.198837,2014-05-14,4.500,42.09,0.74,9.880,,4746.00,http://exoplanet.eu/catalog/bd-082823_b/,http://exoplanets.org/detail/BD_-08_2823_b
-9.516680,,HIP 49067,0,0,,2009,Radial Velocity,,La Silla Observatory,BD-08 2823,0,,,BD-08 2823 c,0,0.190000,237.60000000,2,,,,1,3.6 m ESO Telescope,0,150.198837,2014-05-14,4.500,42.09,0.74,9.880,,4746.00,http://exoplanet.eu/catalog/bd-082823_c/,http://exoplanets.org/detail/BD_-08_2823_c
-10.770376,,,0,0,,2000,Radial Velocity,,W. M. Keck Observatory,BD-10 3166,0,,,BD-10 3166 b,0,0.019000,3.48777000,1,,,,1,10 m Keck I Telescope,0,164.620003,2014-08-27,,80.00,1.01,10.080,,5393.00,http://exoplanet.eu/catalog/bd-10_3166_b/,http://exoplanets.org/detail/BD_-10_3166_b
-11.636039,,HIP 90979,0,0,,2014,Radial Velocity,,La Silla Observatory,BD-11 4672,0,,,BD-11 4672 b,0,0.050000,1667.00000000,1,,,,1,3.6 m ESO Telescope,0,278.370148,2015-01-08,4.400,27.30,0.57,9.990,0.52,4475.00,,
-13.906639,,,0,0,,2007,Radial Velocity,,La Silla Observatory,BD-13 2130,0,,,BD-13 2130 b,0,0.210000,714.30000000,1,,,,1,1.2 m Leonhard Euler Telescope,0,114.288458,2015-05-14,0.740,766.00,2.40,9.450,,,http://exoplanet.eu/catalog/ngc_2423_3_b/,http://exoplanets.org/detail/NGC_2423_3_b
-16.226345,,HIP 2247,0,0,,2008,Radial Velocity,,La Silla Observatory,BD-17 63,0,,,BD-17 63 b,0,0.540000,655.60000000,1,,,,1,3.6 m ESO Telescope,0,7.142942,2014-05-14,4.300,37.54,0.74,9.566,0.69,4714.00,http://exoplanet.eu/catalog/bd-17_63_b/,http://exoplanets.org/detail/HIP_2247_b
10.228611,,,0,0,,2011,Imaging,370,W. M. Keck Observatory,CFBDSIR J145829+101343,1,3337.10000,10.50000,CFBDSIR J145829+101343 b,0,,10037.50000000,1,,,,0,10 m Keck II Telescope,0,224.620833,2014-05-14,27.500,23.10,0.02,,,580.50,http://exoplanet.eu/catalog/cfbds_1458_b/,
-77.625877,,,0,0,,2006,Imaging,,Hubble Space Telescope,CHXR 73,1,3994.48600,12.56900,CHXR 73 b,0,,,1,,,,0,2.4 m Hubble Space Telescope,0,166.619893,2014-05-14,0.002,,0.35,,,,http://exoplanet.eu/catalog/chxr_73_b/,
-76.455383,,,0,0,,2007,Imaging,2600,Paranal Observatory,CT Cha,1,5403.00000,17.00000,CT Cha b,0,,,1,24.660,2.200,,0,8.2 m ESO VLT UT4 Yepun Telescope,0,166.037877,2014-05-14,0.002,165.00,,,,,http://exoplanet.eu/catalog/ct_cha_b/,
-3.102147,,,0,0,0.38000,2008,Transit,1898,CoRoT,CoRoT-1,0,327.35000,1.03000,CoRoT-1 b,1,0.000000,1.50895570,1,16.700,1.490,4.920000,1,0.27 m CoRoT Telescope,1,102.079885,2014-05-14,,,0.95,13.600,1.11,5950.00,http://exoplanet.eu/catalog/corot-1_b/,http://exoplanets.org/detail/CoRoT-1_b
0.746143,,,0,0,3.70000,2010,Transit,600,CoRoT,CoRoT-10,0,874.00000,2.75000,CoRoT-10 b,0,0.530000,13.24060000,1,10.870,0.970,31.330000,1,0.27 m CoRoT Telescope,1,291.063708,2014-05-14,3.000,345.00,0.89,15.220,0.79,5075.00,http://exoplanet.eu/catalog/corot-10_b/,http://exoplanets.org/detail/CoRoT-10_b
5.937688,,,0,0,0.99000,2010,Transit,1657,CoRoT,CoRoT-11,0,740.51000,2.33000,CoRoT-11 b,0,0.000000,2.99433000,1,16.030,1.430,6.890000,1,0.27 m CoRoT Telescope,1,280.687263,2014-05-14,2.000,560.00,1.27,,1.37,6440.00,http://exoplanet.eu/catalog/corot-11_b/,http://exoplanets.org/detail/CoRoT-11_b
-1.296439,,,0,0,0.41100,2010,Transit,1442,CoRoT,CoRoT-12,0,291.43800,0.91700,CoRoT-12 b,0,0.070000,2.82804200,1,16.140,1.440,,1,0.27 m CoRoT Telescope,1,100.765677,2014-05-14,6.300,1150.00,1.08,15.515,1.12,5675.00,http://exoplanet.eu/catalog/corot-12_b/,http://exoplanets.org/detail/CoRoT-12_b
-5.086445,,,0,0,2.34000,2010,Transit,1700,CoRoT,CoRoT-13,0,415.70400,1.30800,CoRoT-13 b,0,0.000000,4.03519000,1,9.920,0.885,10.810000,1,0.27 m CoRoT Telescope,1,102.721137,2014-05-14,1.635,1060.00,1.09,15.039,1.01,5945.00,http://exoplanet.eu/catalog/corot-13_b/,http://exoplanets.org/detail/CoRoT-13_b
-5.536037,,,0,0,7.30000,2010,Transit,1952,CoRoT,CoRoT-14,0,2415.40000,7.60000,CoRoT-14 b,0,0.000000,1.51214000,1,12.220,1.090,4.780000,1,0.27 m CoRoT Telescope,1,103.424211,2014-05-14,4.200,1340.00,1.13,16.033,1.21,6035.00,http://exoplanet.eu/catalog/corot-14_b/,http://exoplanets.org/detail/CoRoT-14_b
-6.002595,,,0,0,0.44000,2011,Transit,,CoRoT,CoRoT-16,0,170.03200,0.53500,CoRoT-16 b,0,0.330000,5.35227000,1,13.110,1.170,11.200000,1,0.27 m CoRoT Telescope,1,278.524691,2014-05-14,6.730,840.00,1.10,15.630,1.19,5650.00,http://exoplanet.eu/catalog/corot-16_b/,http://exoplanets.org/detail/CoRoT-16_b
-6.612234,,,0,0,2.82000,2011,Transit,1626,CoRoT,CoRoT-17,0,772.29000,2.43000,CoRoT-17 b,0,0.000000,3.76810000,1,11.430,1.020,6.230000,1,0.27 m CoRoT Telescope,1,278.699254,2014-05-14,10.700,920.00,1.04,15.460,1.59,5740.00,http://exoplanet.eu/catalog/corot-17_b/,http://exoplanets.org/detail/CoRoT-17_b
-0.031586,,,0,0,2.20000,2011,Transit,1550,CoRoT,CoRoT-18,0,1102.82000,3.47000,CoRoT-18 b,0,0.080000,1.90006930,1,14.680,1.310,6.350000,1,0.27 m CoRoT Telescope,1,98.172410,2014-05-14,,870.00,0.95,15.000,1.00,5440.00,http://exoplanet.eu/catalog/corot-18_b/,http://exoplanets.org/detail/CoRoT-18_b
-0.170681,,,0,0,0.71000,2011,Transit,2000,CoRoT,CoRoT-19,0,352.78000,1.11000,CoRoT-19 b,0,0.047000,3.89713000,1,14.460,1.290,6.700000,1,0.27 m CoRoT Telescope,1,97.033582,2014-05-14,5.000,770.00,1.21,14.007,1.65,6090.00,http://exoplanet.eu/catalog/corot-19_b/,http://exoplanets.org/detail/CoRoT-19_b
1.383714,,,0,0,1.47000,2008,Transit,,CoRoT,CoRoT-2,0,1102.82000,3.47000,CoRoT-2 b,0,0.014300,1.74299350,1,16.432,1.466,,1,0.27 m CoRoT Telescope,1,291.777056,2014-05-14,2.700,200.00,0.96,12.570,0.91,5625.00,http://exoplanet.eu/catalog/corot-2_b/,http://exoplanets.org/detail/CoRoT-2_b
0.226919,,,0,0,8.87000,2011,Transit,1002,CoRoT,CoRoT-20,0,1347.54000,4.24000,CoRoT-20 b,0,0.562000,9.24285000,1,9.420,0.840,18.950000,1,0.27 m CoRoT Telescope,1,97.720408,2014-05-14,0.100,1230.00,1.14,14.660,1.02,5880.00,http://exoplanet.eu/catalog/corot-20_b/,
6.219136,,,0,0,0.24900,2014,Transit,885,CoRoT,CoRoT-22,0,12.20000,0.03800,CoRoT-22 b,0,0.077000,9.75598000,1,4.880,0.435,17.300000,1,0.27 m CoRoT Telescope,1,280.667115,2014-08-21,3.300,592.00,1.10,13.944,1.14,5939.00,,
4.357806,,,0,0,3.00000,2011,Transit,1660,CoRoT,CoRoT-23,0,889.90000,2.80000,CoRoT-23 b,0,0.160000,3.63130000,1,11.770,1.050,6.850000,1,0.27 m CoRoT Telescope,1,279.782615,2014-05-14,7.200,600.00,1.14,15.630,1.61,5900.00,http://exoplanet.eu/catalog/corot-23_b/,http://exoplanets.org/detail/CoRoT-23_b
-3.719301,,,0,0,0.90000,2014,Transit,1070,CoRoT,CoRoT-24,0,5.70000,0.01800,CoRoT-24 b,0,0.000000,5.11340000,2,3.700,0.330,10.900000,1,0.27 m CoRoT Telescope,1,101.922547,2014-06-11,11.000,600.00,0.91,,0.86,4950.00,,
-3.719301,,,0,0,1.30000,2014,Transit,850,CoRoT,CoRoT-24,0,28.00000,0.08800,CoRoT-24 c,0,0.000000,11.75900000,2,5.000,0.440,18.000000,1,0.27 m CoRoT Telescope,1,101.922547,2014-06-11,11.000,600.00,0.91,,0.86,4950.00,,
6.513829,,,0,0,0.15000,2013,Transit,1330,CoRoT,CoRoT-25,0,85.81000,0.27000,CoRoT-25 b,0,0.000000,4.86069000,1,12.110,1.080,10.200000,1,0.27 m CoRoT Telescope,1,280.629662,2014-05-14,4.500,1000.00,1.09,,1.19,6040.00,http://exoplanet.eu/catalog/corot-25_b/,http://exoplanets.org/detail/CoRoT-25_b
6.969787,,,0,0,0.28000,2013,Transit,1600,CoRoT,CoRoT-26,0,165.26000,0.52000,CoRoT-26 b,0,0.000000,4.20474000,1,14.120,1.260,6.280000,1,0.27 m CoRoT Telescope,1,279.750514,2014-05-14,8.600,1670.00,1.09,,1.79,5590.00,http://exoplanet.eu/catalog/corot-26_b/,http://exoplanets.org/detail/CoRoT-26_b
5.538462,,,0,0,12.60000,2014,Transit,1500,CoRoT,CoRoT-27,0,3302.11000,10.39000,CoRoT-27 b,0,0.065000,3.57532000,1,11.287,1.007,9.480000,1,0.27 m CoRoT Telescope,1,278.495813,2014-05-14,4.210,,1.05,15.540,1.08,5900.00,http://exoplanet.eu/catalog/corot-27_b/,http://exoplanets.org/detail/CoRoT-27_b
5.573730,,,0,0,0.69000,2015,Transit,,CoRoT,CoRoT-28,0,153.82972,0.48400,CoRoT-28 b,0,0.047000,5.20851000,1,10.705,0.955,7.290000,1,0.27 m CoRoT Telescope,1,278.688338,2015-04-16,12.000,560.00,1.01,,1.78,5150.00,http://exoplanet.eu/catalog/corot-28_b/,
6.479651,,,0,0,1.45000,2015,Transit,,CoRoT,CoRoT-29,0,270.15550,0.85000,CoRoT-29 b,0,0.082000,2.85057000,1,10.088,0.900,9.220000,1,0.27 m CoRoT Telescope,1,278.902103,2015-04-16,4.500,765.00,0.97,,0.90,5260.00,http://exoplanet.eu/catalog/corot-29_b/,
0.121820,,,0,0,26.40000,2008,Transit,,CoRoT,CoRoT-3,0,6883.91000,21.66000,CoRoT-3 b,0,0.000000,4.25680000,1,11.320,1.010,7.800000,1,0.27 m CoRoT Telescope,1,292.055263,2014-05-14,2.200,680.00,1.37,,1.56,6740.00,http://exoplanet.eu/catalog/corot-3_b/,http://exoplanets.org/detail/CoRoT-3_b
-0.672774,,,0,0,0.52500,2008,Transit,1074,CoRoT,CoRoT-4,0,228.83000,0.72000,CoRoT-4 b,0,0.000000,9.20205000,1,13.340,1.190,17.360000,1,0.27 m CoRoT Telescope,1,102.194663,2014-05-14,1.000,,1.16,,1.17,6190.00,http://exoplanet.eu/catalog/corot-4_b/,http://exoplanets.org/detail/CoRoT-4_b
0.815239,,,0,0,0.21700,2009,Transit,1438,CoRoT,CoRoT-5,0,148.42000,0.46700,CoRoT-5 b,0,0.090000,4.03789620,1,15.558,1.388,,1,0.27 m CoRoT Telescope,1,101.277254,2014-05-14,6.900,,1.00,,1.19,6100.00,http://exoplanet.eu/catalog/corot-5_b/,http://exoplanets.org/detail/CoRoT-5_b
6.663194,,,0,0,2.32000,2009,Transit,1017,CoRoT,CoRoT-6,0,940.74000,2.96000,CoRoT-6 b,0,0.100000,8.88659300,1,13.068,1.166,17.940000,1,0.27 m CoRoT Telescope,1,281.072525,2014-05-14,,,1.05,13.912,1.02,6090.00,http://exoplanet.eu/catalog/corot-6_b/,http://exoplanets.org/detail/CoRoT-6_b
-1.063033,,,0,0,7.50000,2009,Transit,1756,CoRoT,CoRoT-7,0,5.74000,0.01800,CoRoT-7 b,0,0.000000,0.85359159,2,1.585,0.141,4.484000,1,0.27 m CoRoT Telescope,1,100.956125,2015-03-05,1.320,153.70,0.91,11.668,0.82,5259.00,http://exoplanet.eu/catalog/corot-7_b/,http://exoplanets.org/detail/CoRoT-7_b
-1.063033,,,0,0,,2009,Radial Velocity,,CoRoT,CoRoT-7,0,8.40000,0.02643,CoRoT-7 c,0,0.000000,3.69800000,2,,,,1,0.27 m CoRoT Telescope,0,100.956125,2015-09-10,1.320,153.70,0.91,11.668,0.82,5259.00,http://exoplanet.eu/catalog/corot-7_c/,
1.426452,,,0,0,1.60000,2010,Transit,,CoRoT,CoRoT-8,0,69.92000,0.22000,CoRoT-8 b,0,0.000000,6.21229000,1,6.390,0.570,17.600000,1,0.27 m CoRoT Telescope,1,291.588518,2014-05-14,3.000,380.00,0.88,14.800,0.77,5080.00,http://exoplanet.eu/catalog/corot-8_b/,http://exoplanets.org/detail/CoRoT-8_b
6.204172,,,0,0,0.90000,2009,Transit,,CoRoT,CoRoT-9,0,266.97000,0.84000,CoRoT-9 b,0,0.110000,95.27380000,1,11.770,1.050,93.000000,1,0.27 m CoRoT Telescope,1,280.786712,2014-05-14,,460.00,0.99,13.690,0.94,5625.00,http://exoplanet.eu/catalog/corot-9_b/,http://exoplanets.org/detail/CoRoT-9_b
-49.200359,,,1,0,,2013,Astrometry,,Paranal Observatory,DENIS-P J082303.1-491201,0,9057.77000,28.50000,DENIS-P J082303.1-491201 b,0,0.345000,246.36000000,1,,,,0,8.2 m ESO VLT UT1 Antu Telescope,0,125.763050,2014-05-14,1.000,20.77,0.07,,,,,
26.549520,,,0,0,,2004,Imaging,,Subaru Telescope,DH Tau,1,3496.00000,11.00000,DH Tau b,0,,,1,,,,0,8.2 m Subaru Telescope,0,67.423158,2014-05-14,0.001,140.00,0.33,,0.27,,http://exoplanet.eu/catalog/dh_tau_b/,
